"linear_predictor","residual","model"
0.985560979965538,0.486422999757508,"Clinical Cox"
1.57553500955633,0.314211005249292,"Clinical Cox"
0.981121318196561,-1.97169495037056,"Clinical Cox"
1.80264612910927,1.28312653531924,"Clinical Cox"
0.785832301983637,-0.875877456765818,"Clinical Cox"
1.74020232601894,1.88336820344191,"Clinical Cox"
0.403603914445578,0.60453704016961,"Clinical Cox"
-0.150202482986265,-0.943969855872859,"Clinical Cox"
2.48823256000745,1.48309836521547,"Clinical Cox"
1.39596566936862,0.83759746534958,"Clinical Cox"
1.16387929436913,0.121075147717286,"Clinical Cox"
0.330640781448297,-0.0781178299566605,"Clinical Cox"
1.3728358900483,-0.900435157785592,"Clinical Cox"
0.435218715226591,-0.0153482537622295,"Clinical Cox"
0.786048534964661,-1.37656623110827,"Clinical Cox"
0.867405049468633,0.731408831028784,"Clinical Cox"
1.01171997022227,-1.68758781498413,"Clinical Cox"
1.73268082363861,0.400228991190198,"Clinical Cox"
0.551764564114976,-1.15346804768728,"Clinical Cox"
0.987328528738868,0.133507939415625,"Clinical Cox"
1.81874587824044,-1.24834133032569,"Clinical Cox"
0.10604716759797,-0.987585813926147,"Clinical Cox"
1.01765182362772,0.325061919434907,"Clinical Cox"
0.598567832983107,1.94404878019393,"Clinical Cox"
1.33724358078425,0.880847778285524,"Clinical Cox"
1.42199689859311,2.03644326080494,"Clinical Cox"
1.28846766593519,1.32368715934942,"Clinical Cox"
1.05978936572897,-0.0620918075291488,"Clinical Cox"
1.19504388525937,0.636694717960123,"Clinical Cox"
1.68422916934238,0.442130280212389,"Clinical Cox"
0.761299235472876,2.32842002730974,"Clinical Cox"
-0.142941609347274,-0.82320288529286,"Clinical Cox"
0.899781069262616,0.626793703449484,"Clinical Cox"
-0.128998592622957,-0.938994650196536,"Clinical Cox"
2.06048172412129,-0.499315973102721,"Clinical Cox"
0.681273213419663,0.732197893890078,"Clinical Cox"
1.66403540001079,0.630778832308563,"Clinical Cox"
0.825991340318333,1.23005124708149,"Clinical Cox"
-0.415895061108144,-1.04387851124414,"Clinical Cox"
1.98087522168496,-2.23904116777575,"Clinical Cox"
0.573151258851093,-1.71166447473548,"Clinical Cox"
1.24566108175719,-1.89699439576623,"Clinical Cox"
1.37540406233727,0.404273325910008,"Clinical Cox"
1.34101130002826,-0.0969882089584283,"Clinical Cox"
0.506972027592753,0.369783060883418,"Clinical Cox"
3.17865637369345,-0.578754931781452,"Clinical Cox"
1.7721868182639,-0.0731288413589889,"Clinical Cox"
1.44002295084795,-2.44763267188364,"Clinical Cox"
1.95416746681424,1.18646447772792,"Clinical Cox"
0.976759984962742,-0.257064300391137,"Clinical Cox"
1.23130615863165,-1.63651878636491,"Clinical Cox"
1.22987175871907,-2.08010077921657,"Clinical Cox"
2.68296403360417,-1.74220788377398,"Clinical Cox"
0.41272375888255,0.763807673283788,"Clinical Cox"
0.463609986995887,1.32736365141943,"Clinical Cox"
-0.399907920905354,-0.816180322964473,"Clinical Cox"
1.92046902381571,1.79246029621835,"Clinical Cox"
0.891953844390759,1.55711413800131,"Clinical Cox"
0.603550401869376,0.5379551679728,"Clinical Cox"
1.44531369031002,0.150307485645411,"Clinical Cox"
1.85174607744628,0.705373660578983,"Clinical Cox"
-0.123229116415059,-0.993646255276352,"Clinical Cox"
0.00393072554366825,-1.19372084371787,"Clinical Cox"
2.58901513077283,1.42405229740496,"Clinical Cox"
0.390058392695102,1.65224836870487,"Clinical Cox"
1.37177380447877,0.311156202010235,"Clinical Cox"
1.59582662690152,1.12692853396787,"Clinical Cox"
1.68873385583074,1.90874708158846,"Clinical Cox"
0.601067556733637,-1.39908510295876,"Clinical Cox"
1.06030867317726,0.494780465715375,"Clinical Cox"
0.208260140200489,0.794839595529182,"Clinical Cox"
0.392404876792053,0.126607355322961,"Clinical Cox"
0.213485795478429,1.2634884495964,"Clinical Cox"
0.325963118427437,1.25449378829706,"Clinical Cox"
1.28110501704359,1.59050493837975,"Clinical Cox"
1.30507130978053,0.547225251774151,"Clinical Cox"
0.438244574899898,0.61547170246568,"Clinical Cox"
0.532430413606516,-1.14237110915631,"Clinical Cox"
0.685887359834443,-1.8109187707189,"Clinical Cox"
1.01469877127138,0.367601306272903,"Clinical Cox"
0.561262409578972,-1.70151979627432,"Clinical Cox"
2.01521637815835,1.14647336020252,"Clinical Cox"
0.610849240027814,0.276790984530072,"Clinical Cox"
1.25828730002982,0.504359748518357,"Clinical Cox"
1.8613296519485,0.285861809883107,"Clinical Cox"
2.51806074201548,-0.535481560720223,"Clinical Cox"
0.832383949889598,-1.51138427757201,"Clinical Cox"
1.38846952562728,-2.00528974591039,"Clinical Cox"
0.948317472739172,-0.637487469224272,"Clinical Cox"
1.17286147679863,-1.80946307737978,"Clinical Cox"
1.31250031050145,0.273888154470166,"Clinical Cox"
2.31078898980604,0.943662114556555,"Clinical Cox"
1.90295194571626,-0.414942050997225,"Clinical Cox"
0.891819415373357,0.334064061353736,"Clinical Cox"
1.11113418091656,0.378265671958637,"Clinical Cox"
-0.199043478752797,-0.784696681034079,"Clinical Cox"
0.286703369540658,-1.11162188136391,"Clinical Cox"
0.986602476471942,0.431976700686273,"Clinical Cox"
1.3790668371811,1.53551420995196,"Clinical Cox"
0.0876708384412299,-1.063191905477,"Clinical Cox"
0.0146824350480439,-1.1658263237745,"Clinical Cox"
0.715210554043054,-1.51111202405479,"Clinical Cox"
1.55130653412483,-0.729113193810035,"Clinical Cox"
0.937387979278221,-1.46261196624956,"Clinical Cox"
0.0966081174089255,1.26850750504611,"Clinical Cox"
0.63368022326717,-1.76425897200656,"Clinical Cox"
1.58554308872901,0.215299363791772,"Clinical Cox"
0.257917174358187,0.520796652209398,"Clinical Cox"
1.98929791144256,-0.515154342211971,"Clinical Cox"
0.621458893524712,-1.75351104860568,"Clinical Cox"
2.23990933449603,0.659327773193705,"Clinical Cox"
1.70625764962249,0.423157380921203,"Clinical Cox"
-0.0840471460352359,0.319603475162113,"Clinical Cox"
-0.315050289242933,-1.03128721987291,"Clinical Cox"
1.39523651479793,0.679708472988171,"Clinical Cox"
